,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,greedy,unknoting_number,MaskablePPO,PPO
224,-2,-2,-2,1,-1,1,1,-1,1,-1,-2,-2,1,-1,-1,2,-1,-1,-1,1,5,3,5,5
225,-2,-2,-2,1,-1,1,1,-1,2,2,2,-1,1,-2,-2,-1,2,2,2,1,5,5,7,11
226,-2,-2,-2,1,-1,1,1,1,1,1,-2,-1,-2,-2,-1,1,-2,-1,-2,2,4,4,8,8
227,-2,-2,-2,1,-1,1,1,1,1,2,-1,-2,1,2,-1,-1,1,2,-1,1,103,3,3,3
228,-2,-2,-2,1,-1,1,2,-1,-2,1,-2,1,2,-2,1,-1,-2,1,-2,-1,2,2,24,12
229,-2,-2,-2,1,-1,1,2,1,-1,-2,-1,2,1,-2,1,1,1,-2,-1,-2,1,1,7,9
230,-2,-2,-2,1,-1,2,-2,-2,2,-1,-2,-2,-1,-2,1,2,1,-2,1,-2,3,3,5,11
231,-2,-2,-2,1,-1,2,-1,-2,2,-1,-1,-2,1,1,-2,1,2,2,1,1,4,4,10,6
232,-2,-2,-2,1,-1,2,1,1,-1,2,-1,-1,-1,-1,-1,2,1,-2,1,-1,6,6,8,8
233,-2,-2,-2,1,-1,2,1,1,1,2,-1,2,2,-1,-2,-1,1,2,-2,1,5,5,11,5
234,-2,-2,-2,1,1,-2,-2,-2,-1,2,-1,-2,1,1,1,1,-2,1,2,1,8,8,10,8
235,-2,-2,-2,1,1,-2,-1,-2,1,-1,1,-2,-1,1,2,1,-2,2,2,1,2,2,4,2
236,-2,-2,-2,1,1,-2,-1,-1,1,2,2,-2,-2,-2,2,1,2,2,2,-2,2,2,4,6
237,-2,-2,-2,1,1,-2,2,-1,1,1,-2,2,2,-2,1,-2,-2,-2,-2,-2,6,6,8,12
238,-2,-2,-2,1,1,-2,2,1,-1,-1,-1,2,2,2,1,1,-1,2,2,-1,1,1,9,9
239,-2,-2,-2,1,1,-1,-2,2,-1,-1,1,-2,2,2,1,-1,-2,-2,1,1,3,3,3,7
240,-2,-2,-2,1,1,-1,-1,-2,-2,-2,1,-1,-2,-1,-1,-2,2,-1,-1,2,7,5,5,9
241,-2,-2,-2,1,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,2,-1,2,-2,1,2,2,2,6
242,-2,-2,-2,1,1,-1,2,-1,1,-2,-2,1,1,1,-1,-2,2,-1,2,1,2,2,6,12
243,-2,-2,-2,1,1,-1,2,2,1,1,1,-2,-1,1,-2,2,-2,-1,1,2,5,5,5,7
244,-2,-2,-2,1,1,1,-2,-1,-1,-2,1,-1,-1,-1,-1,1,-1,2,-2,2,102,3,5,5
245,-2,-2,-2,1,1,1,-2,1,2,-1,-1,-2,-1,1,-2,-2,-2,1,2,2,3,3,9,7
246,-2,-2,-2,1,1,1,1,1,-1,2,-1,-2,-1,2,2,2,-1,-2,-2,-2,5,5,9,7
247,-2,-2,-2,1,1,1,2,-1,1,2,1,2,1,2,-1,2,-2,-1,2,-1,6,6,8,10
248,-2,-2,-2,1,1,1,2,-1,2,-2,2,-2,-1,-1,1,-1,-2,1,-1,-1,4,4,101,14
249,-2,-2,-2,1,1,2,-2,1,-1,1,1,1,-2,2,-2,2,1,-2,1,-1,7,5,7,7
250,-2,-2,-2,1,1,2,-2,2,1,2,2,1,2,-1,2,1,-1,2,-1,-2,4,4,8,8
251,-2,-2,-2,1,1,2,-1,-2,-2,-2,2,2,1,1,1,-2,1,2,-1,-1,103,4,10,8
252,-2,-2,-2,1,1,2,-1,-1,2,2,-2,1,1,1,-2,1,1,2,1,2,7,5,7,7
253,-2,-2,-2,1,1,2,1,-1,-1,1,-2,2,2,1,-1,2,2,-1,1,2,2,2,4,4
254,-2,-2,-2,1,1,2,1,2,2,-2,-1,1,-2,-1,-1,1,2,-2,2,2,1,1,5,7
255,-2,-2,-2,1,1,2,2,2,1,-1,2,-2,2,2,-1,1,-1,1,-2,-2,1,1,5,7
256,-2,-2,-2,1,2,-2,1,-2,-1,-1,-1,1,2,1,-1,2,1,-1,1,-1,3,3,3,5
257,-2,-2,-2,1,2,-2,1,2,-2,-2,-2,1,1,-1,1,2,-2,2,1,-1,4,4,4,8
258,-2,-2,-2,1,2,-2,1,2,2,-1,2,-2,2,-2,1,-2,2,-2,1,-1,2,2,4,4
259,-2,-2,-2,1,2,-1,-2,-2,-1,-2,-2,-1,-1,-1,-1,-2,2,1,2,1,4,4,8,10
260,-2,-2,-2,1,2,-1,-2,-2,2,2,-1,-2,1,-2,-2,-1,2,-1,-2,1,5,5,7,11
261,-2,-2,-2,1,2,-1,-1,-1,1,1,1,2,-1,2,-1,-1,-2,2,-2,2,3,3,9,7
262,-2,-2,-2,1,2,-1,-1,-1,2,-2,1,-1,1,2,2,2,-2,1,2,1,5,5,7,11
263,-2,-2,-2,1,2,-1,2,-2,2,-1,-2,2,-1,-1,1,1,2,2,1,-1,2,2,6,2
264,-2,-2,-2,1,2,1,-2,1,-2,1,-2,2,-1,-1,1,1,-1,-1,-1,2,3,3,5,7
265,-2,-2,-2,1,2,1,-2,2,-2,-2,-1,1,1,2,-1,2,-2,2,-1,1,4,2,4,4
266,-2,-2,-2,1,2,1,-1,1,-1,2,2,-1,1,-1,-2,2,2,-2,2,1,5,5,7,9
267,-2,-2,-2,1,2,1,1,2,2,2,-1,1,2,1,1,-1,2,-1,2,-2,5,3,5,5
268,-2,-2,-2,1,2,1,2,2,1,-1,-1,-2,1,2,1,-1,2,2,-1,1,6,2,8,8
269,-2,-2,-2,1,2,2,-2,-2,-2,-2,2,-2,2,2,-2,-2,-2,1,2,-1,4,4,6,10
270,-2,-2,-2,1,2,2,-2,-1,-2,-1,-1,1,2,1,-1,-1,1,-1,-1,-2,3,3,15,9
271,-2,-2,-2,1,2,2,-2,1,2,1,1,1,-2,1,2,2,2,1,2,-1,8,6,10,12
272,-2,-2,-2,1,2,2,1,-2,-1,1,-1,1,2,-2,1,-1,1,1,-1,1,5,5,7,5
273,-2,-2,-2,1,2,2,1,-1,-1,-2,1,2,-1,1,-1,2,-1,1,-1,2,4,4,8,6
274,-2,-2,-2,1,2,2,2,-2,-2,2,1,2,-2,-2,-1,-2,2,2,2,1,5,5,7,7
275,-2,-2,-2,2,-2,-2,-2,1,-1,-2,1,2,1,1,-1,-2,1,2,2,2,2,2,4,6
276,-2,-2,-2,2,-2,-2,-1,-1,1,-2,-1,1,2,2,1,-2,1,-1,1,-2,4,4,4,12
277,-2,-2,-2,2,-2,-2,1,-2,-1,-2,-1,-1,1,-1,2,-1,-1,2,-1,2,6,6,6,10
278,-2,-2,-2,2,-2,-2,1,-1,-2,1,2,-1,-2,2,-2,-1,-2,2,1,-1,3,3,3,3
279,-2,-2,-2,2,-2,-2,1,-1,-1,1,-2,2,-1,1,2,-2,2,1,-1,2,1,1,1,1
280,-2,-2,-2,2,-2,-2,2,1,-2,-1,1,1,2,-1,-1,-2,1,1,2,-1,5,3,19,11
281,-2,-2,-2,2,-2,-1,-2,-2,-1,-1,2,2,2,1,1,2,-2,1,2,1,2,2,6,8
282,-2,-2,-2,2,-2,-1,-2,-2,-1,1,2,1,-1,1,-2,-1,1,1,2,2,1,1,11,9
283,-2,-2,-2,2,-2,-1,-1,-2,-2,-1,1,-1,2,-2,-2,1,1,2,-1,-2,6,4,6,10
284,-2,-2,-2,2,-2,-1,-1,-2,1,2,-2,2,-1,-2,1,-1,-1,2,-1,-1,4,4,8,8
285,-2,-2,-2,2,-2,-1,-1,-1,-1,2,-2,-1,1,1,2,1,2,-2,-2,1,4,4,8,6
286,-2,-2,-2,2,-2,-1,1,1,-2,-2,-2,-1,2,-1,-2,2,1,-1,1,1,4,4,6,8
287,-2,-2,-2,2,-2,-1,1,1,-2,2,-1,-2,-2,-2,1,2,-1,2,-1,-2,5,5,5,7
288,-2,-2,-2,2,-2,-1,2,-1,2,2,2,1,-2,-1,-2,-2,-1,2,-1,1,2,2,8,6
289,-2,-2,-2,2,-2,-1,2,1,-1,1,2,-1,1,-2,1,2,2,2,-1,-2,4,4,6,8
290,-2,-2,-2,2,-2,1,-2,-2,2,1,-2,1,2,-1,-2,-2,2,2,1,-2,3,3,3,9
291,-2,-2,-2,2,-2,1,-2,1,-2,-2,2,-1,1,2,2,-1,2,2,-2,-2,3,3,11,9
292,-2,-2,-2,2,-2,1,-2,2,2,2,2,-1,-2,1,-1,1,-1,-1,1,-1,3,3,9,7
293,-2,-2,-2,2,-2,1,-1,-2,-2,1,-1,-2,-2,-2,-1,2,-1,-1,-2,1,5,5,7,5
294,-2,-2,-2,2,-2,1,-1,-1,-2,-1,2,-1,1,1,-1,2,1,1,-2,1,3,3,9,9
295,-2,-2,-2,2,-2,1,-1,-1,2,2,1,-2,-1,-1,-2,-1,-1,2,2,2,2,2,2,8
296,-2,-2,-2,2,-2,1,-1,1,2,-2,-1,-1,-2,-1,1,1,-2,-2,2,-1,3,3,7,3
297,-2,-2,-2,2,-2,1,-1,2,-1,-2,-1,-2,1,-2,2,-2,-2,-1,-1,-2,5,5,9,9
298,-2,-2,-2,2,-2,1,2,-2,-2,1,-1,2,-2,-1,-2,-1,2,-1,1,2,2,2,6,2
299,-2,-2,-2,2,-2,1,2,-1,-2,2,-1,1,2,2,1,-1,-2,1,2,-2,4,4,101,8
300,-2,-2,-2,2,-2,2,-1,-2,1,1,-2,2,1,-2,2,-2,1,2,-2,-2,1,1,101,5
301,-2,-2,-2,2,-2,2,-1,-1,-2,-2,2,-2,-1,-1,2,1,-2,-2,-1,2,4,4,6,8
302,-2,-2,-2,2,-2,2,-1,1,-2,-2,2,-1,-1,1,-2,2,-2,2,1,-2,2,2,4,2
303,-2,-2,-2,2,-2,2,-1,1,1,1,1,1,2,-1,2,-1,-2,-2,2,1,5,5,9,5
304,-2,-2,-2,2,-2,2,1,1,2,-1,2,1,1,1,-1,1,2,-1,1,1,3,3,5,3
305,-2,-2,-2,2,-2,2,2,-2,-1,-2,-2,-1,-2,2,2,2,-1,-2,2,-1,3,3,7,3
306,-2,-2,-2,2,-2,2,2,1,-1,2,-2,1,-1,-1,1,-1,-1,-2,1,1,3,3,5,5
307,-2,-2,-2,2,-2,2,2,2,-1,1,-2,2,2,2,2,2,1,-2,2,1,3,3,7,5
308,-2,-2,-2,2,-1,-2,-2,-2,2,1,-2,-2,1,-1,1,-1,-2,-1,-1,2,6,4,8,6
309,-2,-2,-2,2,-1,-2,-2,-1,-1,2,-1,2,2,2,1,-2,2,2,1,1,2,2,12,8
310,-2,-2,-2,2,-1,-2,-1,-2,1,-1,-2,2,-1,1,-1,2,-2,1,-1,-2,103,4,4,6
311,-2,-2,-2,2,-1,-2,-1,-2,2,-2,-1,1,-1,-1,-2,2,-1,2,2,-2,4,4,8,8
312,-2,-2,-2,2,-1,-2,-1,-1,-2,-2,2,-1,-1,2,-2,-1,-1,-1,-2,-2,103,7,9,9
313,-2,-2,-2,2,-1,-2,1,-2,-2,-2,-2,1,1,-1,1,-2,-2,-1,-2,-1,7,5,9,9
314,-2,-2,-2,2,-1,-2,1,1,-2,1,1,-1,-1,1,-1,-2,2,-2,-2,1,2,2,10,6
315,-2,-2,-2,2,-1,-2,1,1,1,-2,-1,-2,1,-2,1,1,-1,2,1,2,2,2,101,2
316,-2,-2,-2,2,-1,-1,-2,1,1,2,1,-1,2,2,-1,-1,2,1,1,-2,4,4,10,10
317,-2,-2,-2,2,-1,-1,-1,-2,-2,2,1,-2,1,2,-2,-2,1,-1,-2,-2,4,4,6,10
318,-2,-2,-2,2,-1,-1,-1,-1,-1,-1,1,-2,1,2,2,-2,-2,-1,-2,1,103,4,6,4
319,-2,-2,-2,2,-1,-1,-1,1,2,-1,-1,-2,1,-2,2,-2,2,-1,2,2,4,2,4,4
320,-2,-2,-2,2,-1,-1,1,-2,2,-2,1,2,-1,-1,2,-1,-1,2,1,-2,4,4,4,12
321,-2,-2,-2,2,-1,-1,1,2,-1,-2,-1,-1,-2,2,-1,1,2,-1,-2,-1,4,4,8,8
322,-2,-2,-2,2,-1,1,-1,2,1,1,2,-1,-1,-1,2,-1,2,2,-1,2,2,2,10,8
323,-2,-2,-2,2,-1,1,1,-1,-1,2,-2,-1,1,-2,1,1,-1,-1,-2,-1,3,3,7,3
324,-2,-2,-2,2,-1,1,2,2,2,1,2,1,2,1,2,1,2,-2,-1,-2,3,3,13,9
325,-2,-2,-2,2,-1,2,-2,-1,1,2,1,-2,-2,1,-2,-1,1,1,-1,-1,4,2,10,6
326,-2,-2,-2,2,-1,2,-1,-2,-2,2,-2,1,-2,-1,1,1,-1,-1,2,2,2,2,6,2
327,-2,-2,-2,2,-1,2,-1,1,1,-1,2,-1,2,-1,1,-1,-1,1,1,-2,3,3,5,9
328,-2,-2,-2,2,-1,2,1,-1,-1,-2,-2,-1,-1,-1,-1,2,-1,-2,2,2,6,4,6,6
329,-2,-2,-2,2,-1,2,1,1,1,2,-2,1,-1,1,1,-1,-2,2,-2,1,3,3,9,3
330,-2,-2,-2,2,-1,2,2,-2,1,-1,2,-1,-1,2,-2,-1,2,2,-1,1,5,3,7,9
331,-2,-2,-2,2,-1,2,2,-1,1,-2,-1,-2,1,1,-1,1,-2,2,1,2,4,4,16,8
332,-2,-2,-2,2,-1,2,2,-1,2,1,-2,2,1,1,-2,1,-1,2,1,-2,7,5,9,7
333,-2,-2,-2,2,1,-2,-2,2,-1,-2,2,2,2,2,-1,-2,1,1,2,2,7,5,7,9
334,-2,-2,-2,2,1,-2,-1,-2,1,-2,-2,2,2,1,2,-1,-2,2,-2,1,3,3,9,9
335,-2,-2,-2,2,1,-2,-1,-1,-2,-2,1,-2,-1,2,1,1,1,1,1,-1,5,5,9,11
336,-2,-2,-2,2,1,-2,-1,-1,1,-2,-2,-2,2,-2,1,1,1,2,1,-1,3,3,3,13
337,-2,-2,-2,2,1,-2,-1,2,1,1,-2,-1,1,-1,1,2,-2,1,2,1,3,3,9,5
338,-2,-2,-2,2,1,-2,1,1,-2,1,2,2,-2,1,-1,-1,2,2,-1,2,5,5,7,7
339,-2,-2,-2,2,1,-2,1,1,1,-2,-1,2,1,-2,-2,-2,-2,2,-2,-1,4,4,8,10
340,-2,-2,-2,2,1,-2,1,2,2,-2,2,-1,-1,1,-1,-2,2,-1,2,-1,5,3,3,11
341,-2,-2,-2,2,1,-1,1,-2,-1,2,2,-2,-1,-2,-2,-1,-1,-2,1,-1,103,6,6,14
342,-2,-2,-2,2,1,-1,1,-1,-2,1,-2,1,1,-1,2,2,2,-1,-2,-2,5,5,9,11
343,-2,-2,-2,2,1,1,-2,2,-1,-1,-2,2,-2,1,-1,-1,-1,-2,2,2,2,2,6,4
344,-2,-2,-2,2,1,1,-1,2,2,-1,2,-1,-2,-1,-1,1,2,-1,-2,-2,4,4,6,4
345,-2,-2,-2,2,1,1,1,-1,-1,-2,-2,-2,-1,1,1,-1,-2,1,-2,-2,103,5,5,9
346,-2,-2,-2,2,1,1,1,-1,2,-1,1,2,-2,-1,-2,2,-1,2,-2,-2,3,3,5,7
347,-2,-2,-2,2,1,1,1,1,-2,1,1,2,-2,-2,-1,1,1,1,1,-1,6,6,8,8
348,-2,-2,-2,2,1,1,2,-1,1,-1,-1,-1,1,-1,2,-2,1,2,2,2,3,3,3,3
349,-2,-2,-2,2,1,1,2,2,2,2,-1,1,2,2,1,2,-2,1,-2,2,4,4,6,4
350,-2,-2,-2,2,1,2,-2,2,-1,1,-2,-1,-2,1,1,1,-1,1,1,2,3,3,5,5
351,-2,-2,-2,2,1,2,-1,1,-2,1,-2,-1,1,2,2,1,2,-1,-2,-1,2,2,6,10
352,-2,-2,-2,2,1,2,-1,1,-2,1,2,-1,2,-1,-1,-1,1,2,1,2,3,3,7,9
353,-2,-2,-2,2,1,2,2,-2,2,2,2,-2,2,-1,-1,1,2,-1,-1,-2,4,4,4,8
354,-2,-2,-2,2,1,2,2,2,1,2,-1,-1,2,-2,1,-2,1,1,-2,2,4,4,10,10
355,-2,-2,-2,2,2,-2,-2,-2,-2,2,-2,-1,1,1,-1,-1,-1,2,-2,-2,4,4,4,4
356,-2,-2,-2,2,2,-2,-2,-2,1,-2,1,-1,-1,2,2,-1,2,1,-1,1,5,5,5,11
357,-2,-2,-2,2,2,-2,-2,-2,1,2,-1,1,2,-1,-2,1,-1,-1,-1,-2,3,3,5,3
358,-2,-2,-2,2,2,-2,-1,-2,-2,2,-1,-1,-2,-1,1,2,-1,-2,-1,2,4,4,8,8
359,-2,-2,-2,2,2,-2,1,-2,-1,-2,1,-2,1,1,1,-2,-2,-2,2,-1,4,4,4,14
360,-2,-2,-2,2,2,-2,2,-2,2,1,-1,1,-1,2,1,1,-1,1,2,2,2,2,6,6
361,-2,-2,-2,2,2,-2,2,-1,-1,1,-2,1,2,2,1,-2,-1,-1,1,2,2,2,4,8
362,-2,-2,-2,2,2,-2,2,2,1,-2,-1,1,-2,2,-1,1,-2,1,1,-1,2,2,6,6
363,-2,-2,-2,2,2,-1,-1,-2,-2,-2,-1,-1,-2,2,1,2,-1,2,1,2,2,2,2,8
364,-2,-2,-2,2,2,-1,-1,2,1,1,2,-2,-2,-1,-2,-1,-1,1,-2,-1,3,3,9,9
365,-2,-2,-2,2,2,-1,1,-1,1,-1,2,-1,-1,1,-2,2,1,2,1,-2,2,2,2,6
366,-2,-2,-2,2,2,-1,1,2,1,2,-1,1,-1,1,-1,2,-1,1,1,2,2,2,8,6
367,-2,-2,-2,2,2,-1,1,2,2,1,1,-1,2,2,-1,-1,-1,-1,1,2,3,3,3,9
368,-2,-2,-2,2,2,-1,2,-2,-2,-1,-1,-2,1,2,1,2,1,-1,2,-1,3,3,5,11
369,-2,-2,-2,2,2,-1,2,-1,-1,1,-2,2,-1,-1,-1,2,-1,2,-1,1,4,4,8,4
370,-2,-2,-2,2,2,1,-2,-2,1,1,1,1,-1,2,1,-1,-1,1,2,2,4,4,4,4
371,-2,-2,-2,2,2,1,-2,1,1,1,2,1,-1,-1,2,-2,-1,-1,-2,-2,5,3,7,9
372,-2,-2,-2,2,2,1,2,-1,-1,-1,-2,2,1,-2,2,1,2,-2,2,1,3,3,5,11
373,-2,-2,-2,2,2,1,2,1,1,2,-2,1,2,2,2,-2,1,-2,1,2,4,4,4,8
374,-2,-2,-2,2,2,2,-2,1,-2,1,-1,1,-1,1,2,-1,1,1,-1,1,1,1,5,5
375,-2,-2,-2,2,2,2,-2,2,-2,-2,-1,1,-1,2,-1,-2,2,1,2,1,2,2,8,4
376,-2,-2,-2,2,2,2,-1,-2,-1,-2,-1,2,2,-1,2,-1,-2,-1,2,-2,3,3,7,11
377,-2,-2,-2,2,2,2,1,-2,-2,-1,-2,-2,2,-1,2,-1,2,-1,-1,1,4,2,6,10
378,-2,-2,-2,2,2,2,2,-2,-2,-1,-1,2,2,2,-2,-2,1,1,1,-1,2,2,6,10
379,-2,-2,-2,2,2,2,2,-1,1,2,-1,-1,-2,-2,2,1,-1,2,1,-1,2,2,4,10
380,-2,-2,-1,-2,-2,-2,-2,1,1,1,1,-1,1,-1,-1,1,2,-2,2,-2,4,4,4,4
381,-2,-2,-1,-2,-2,-2,1,-1,1,1,1,1,-2,1,2,1,1,2,2,-2,3,3,7,3
382,-2,-2,-1,-2,-2,-2,2,2,2,-1,2,-1,-1,1,1,2,2,-1,-1,2,3,3,5,9
383,-2,-2,-1,-2,-2,-1,-2,2,-2,-1,-2,-2,-1,-2,-1,1,2,1,1,2,4,4,4,4
384,-2,-2,-1,-2,-2,-1,-2,2,2,1,1,1,2,-2,-1,1,1,-1,1,-2,3,3,5,7
385,-2,-2,-1,-2,-2,-1,-1,-2,-2,-2,-1,1,-2,-2,2,1,1,1,-1,-1,5,5,5,7
386,-2,-2,-1,-2,-2,-1,-1,-2,2,1,-2,-2,-1,1,2,-1,-2,-2,-1,2,5,5,7,5
387,-2,-2,-1,-2,-2,-1,-1,-1,1,1,1,-2,-2,-2,1,-1,1,-1,2,1,3,3,3,5
388,-2,-2,-1,-2,-2,-1,-1,1,-2,2,-1,1,-1,-1,-1,2,1,-2,1,2,3,3,19,7
389,-2,-2,-1,-2,-2,-1,1,-2,1,2,1,-1,-2,-2,2,2,-2,1,-2,-1,3,3,7,11
390,-2,-2,-1,-2,-2,-1,2,-2,-2,-1,-2,2,-2,2,2,2,2,1,2,1,3,3,5,9
391,-2,-2,-1,-2,-2,1,-1,-1,-1,-1,-1,-2,-2,-1,1,1,-1,1,-1,1,5,5,7,5
392,-2,-2,-1,-2,-2,1,-1,1,2,1,-1,-2,2,-1,1,2,-1,1,1,1,2,2,4,4
393,-2,-2,-1,-2,-2,1,1,-2,-2,-2,1,2,-2,1,-1,-2,-1,-2,2,-2,4,4,10,4
394,-2,-2,-1,-2,-2,1,1,2,-2,-2,-2,1,2,1,1,1,-2,1,-2,1,2,2,12,6
395,-2,-2,-1,-2,-2,1,1,2,-1,2,1,1,2,-2,-1,-1,1,2,-2,-2,3,3,13,9
396,-2,-2,-1,-2,-2,1,2,-1,1,2,2,1,2,-1,-1,-1,-2,-1,1,1,3,3,9,9
397,-2,-2,-1,-2,-2,2,1,2,2,-1,-1,-1,1,-1,-1,2,1,1,1,-2,5,5,11,9
398,-2,-2,-1,-2,-2,2,2,2,-2,2,-2,-1,2,1,-2,-2,2,1,2,1,2,2,14,6
399,-2,-2,-1,-2,-1,-2,-2,-1,1,-1,-1,1,-2,-1,2,-1,-1,-2,2,-2,6,6,6,10
400,-2,-2,-1,-2,-1,-2,-2,-1,2,2,-2,2,2,-2,1,2,-1,-2,1,1,2,2,6,8
401,-2,-2,-1,-2,-1,-2,-1,1,-2,2,2,-2,1,2,-2,-1,-1,2,-2,-2,103,4,8,8
402,-2,-2,-1,-2,-1,-2,-1,2,-1,1,2,-1,-2,-1,-1,-2,1,1,-1,-2,103,5,7,9
403,-2,-2,-1,-2,-1,-2,1,-2,1,1,-1,-2,1,1,2,-1,2,2,-1,1,3,3,11,11
404,-2,-2,-1,-2,-1,-2,2,1,2,-1,-1,2,2,1,-2,2,1,1,1,1,3,3,9,9
405,-2,-2,-1,-2,-1,-2,2,2,1,2,2,2,-1,2,-2,-1,2,-2,1,-1,1,1,11,11
406,-2,-2,-1,-2,-1,-1,-2,-2,2,-2,-1,-2,-1,-1,1,-1,2,2,-1,-2,103,6,6,12
407,-2,-2,-1,-2,-1,-1,-2,-1,-2,-2,-1,2,1,2,-2,-1,-2,-1,-2,2,6,6,6,6
408,-2,-2,-1,-2,-1,-1,-2,2,-1,-1,1,1,1,-2,2,-2,-1,-1,-1,2,4,4,10,10
409,-2,-2,-1,-2,-1,-1,-2,2,2,1,-2,-1,1,-2,1,2,-2,1,-2,-2,5,5,7,9
410,-2,-2,-1,-2,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-2,-1,1,2,-2,4,4,6,10
411,-2,-2,-1,-2,-1,-1,-1,2,1,-2,1,-2,-2,2,2,1,1,-1,2,2,3,3,13,11
412,-2,-2,-1,-2,-1,-1,1,-2,-1,1,-2,2,2,2,2,-2,1,-2,1,1,3,3,5,9
413,-2,-2,-1,-2,-1,-1,1,2,-2,-1,-1,2,-2,1,1,2,-1,-2,2,-2,3,3,5,5
414,-2,-2,-1,-2,-1,-1,2,-2,-2,-2,-1,1,2,-1,1,1,-2,-1,1,2,3,3,5,9
415,-2,-2,-1,-2,-1,-1,2,1,1,-1,2,-2,-1,-1,-2,1,-2,-2,-1,2,4,4,4,10
416,-2,-2,-1,-2,-1,-1,2,2,2,1,-1,1,2,2,1,-1,1,-1,1,-1,2,2,2,4
417,-2,-2,-1,-2,-1,1,-1,-2,1,-1,-2,-1,2,-2,2,1,-2,2,2,2,2,2,6,10
418,-2,-2,-1,-2,-1,1,-1,-1,2,-1,-2,1,1,1,-1,-2,-1,1,2,2,102,4,6,6
419,-2,-2,-1,-2,-1,1,-1,1,-1,2,2,2,-2,2,1,1,-1,-1,-1,-2,4,4,10,6
420,-2,-2,-1,-2,-1,1,-1,1,2,-2,1,-1,-1,-2,1,2,-2,-2,1,-1,3,3,5,11
421,-2,-2,-1,-2,-1,2,-2,-2,-2,-2,-2,-1,-2,-1,1,-1,-1,2,2,-1,8,6,10,8
422,-2,-2,-1,-2,-1,2,-2,-2,2,2,1,-2,2,-1,2,-2,1,-2,2,-2,2,2,4,12
423,-2,-2,-1,-2,-1,2,-2,-1,-1,1,-2,-1,-1,1,-2,-1,1,-2,2,2,4,4,8,4
424,-2,-2,-1,-2,-1,2,1,-2,-1,-1,1,2,2,1,2,2,-1,-1,1,1,2,2,10,8
425,-2,-2,-1,-2,-1,2,1,1,-2,-1,2,-2,-2,2,1,2,-1,-2,-1,1,2,2,10,6
426,-2,-2,-1,-2,-1,2,1,1,-1,-1,1,-2,1,1,2,2,1,1,2,-2,3,3,5,11
427,-2,-2,-1,-2,-1,2,1,1,1,-2,2,-1,2,-1,-1,-1,2,-1,-2,-2,5,5,7,13
428,-2,-2,-1,-2,-1,2,1,2,-2,1,-1,2,-2,2,2,-1,-1,-2,-1,1,2,2,8,6
429,-2,-2,-1,-2,1,-2,-2,-2,-1,-2,-1,-2,1,-2,-2,-2,-1,-2,1,1,6,6,6,12
430,-2,-2,-1,-2,1,-2,2,1,2,-2,2,1,-1,2,-1,1,1,1,-2,-1,2,2,6,10
431,-2,-2,-1,-2,1,-2,2,2,2,2,-2,2,-1,-1,1,1,1,1,1,-2,3,3,3,11
432,-2,-2,-1,-2,1,-1,-2,-1,-1,-2,1,-2,1,-2,-1,-2,-2,-2,-2,1,6,6,6,10
433,-2,-2,-1,-2,1,-1,-1,-2,2,2,1,2,1,-2,2,2,2,-1,2,2,1,1,1,13
434,-2,-2,-1,-2,1,-1,1,-2,2,-2,-1,2,1,2,1,1,2,-1,-1,1,2,2,6,10
435,-2,-2,-1,-2,1,-1,2,1,2,-1,-2,-2,-1,-1,2,1,-1,1,-2,1,2,2,8,10
436,-2,-2,-1,-2,1,1,-2,-2,-2,-2,2,1,-2,-1,-1,-1,1,2,1,1,6,4,8,8
437,-2,-2,-1,-2,1,1,-2,-1,2,2,-1,-2,-2,2,-2,-2,1,2,-1,2,6,6,6,8
438,-2,-2,-1,-2,1,1,-2,2,2,-1,-2,2,-1,-1,2,-1,-1,-1,-1,2,102,5,5,9
439,-2,-2,-1,-2,1,1,-1,1,-2,1,1,-2,1,1,-1,2,-2,2,-1,-2,3,3,7,5
440,-2,-2,-1,-2,1,1,-1,1,2,-2,-1,-1,-2,2,2,1,-1,2,2,1,2,2,6,8
441,-2,-2,-1,-2,1,1,-1,1,2,-1,2,-1,1,2,2,-2,2,-1,1,2,3,3,3,7
442,-2,-2,-1,-2,1,1,-1,2,-1,-2,-2,-2,2,-1,1,-1,1,1,1,-2,2,2,10,12
443,-2,-2,-1,-2,1,1,-1,2,2,1,-2,2,-2,2,-1,1,-1,-1,-2,1,3,3,11,5
444,-2,-2,-1,-2,1,1,1,1,-2,1,1,1,1,-2,2,2,2,1,2,-2,5,3,9,9
445,-2,-2,-1,-2,1,2,-2,2,-2,1,-1,2,1,2,-2,2,-2,-2,-2,2,1,1,3,5
446,-2,-2,-1,-2,1,2,1,-1,2,1,1,-1,-1,-2,-1,2,-1,-1,-2,-2,3,3,5,15
447,-2,-2,-1,-2,1,2,1,2,-1,1,2,2,-1,1,-2,-2,-2,-2,-2,2,1,1,1,5
448,-2,-2,-1,-2,1,2,1,2,2,2,1,1,2,-1,-1,1,2,2,-1,2,5,5,7,9
449,-2,-2,-1,-2,1,2,2,2,1,1,-2,-2,-2,2,-2,1,-2,2,2,1,1,1,9,7
450,-2,-2,-1,-2,2,-2,1,-2,-2,1,1,-2,1,-2,-1,2,1,1,2,-1,5,5,9,13
